date,Tweet,Label
2020-04-15 22:46:04,عبدالله وانا جاوبني احول شريحتي زين ل سوا بتطبيق ماي اس سي 🥺🥺,
2020-04-15 22:43:09,السلام عليكم ابغا شريحه مدمجه ليش ماقد فعلتوها طريق ماي اس سي اتمنى اذا طريقه ثانيه تعلموني محتاجتها,
2020-04-15 21:54:36,اذا طلبتها تطبيق ماي اس سي يطلب رقم اتصال للتواصل معي و يقبل رقمي الشريحة المراد تبديلها آلى الإلكترونية,
2020-04-15 21:30:03,السلام عليكم قريبتي محتاجه شحن كويك نت للهواوي الأبيض إمكانيه توصيلها للمنزل للان مشكله بطاقه الصراف تستطيع شحنها طريق ماي اس سي,
2020-04-15 19:35:44,للأسف اشتركت بباقة الشرائح المتعدده وقمت بتحديد موقعي تصلني الشريحه ولم تصل يتم الرد علي طريق خدمة العملاء طريق ماي اس سي مالعمل الحاله,
2020-04-15 18:18:27,السلام عليكم طلبت شريحة كويك نت شهر مفتوح تطبيق ماي اس سي امس والى الان استلم الطلب والمفروض ان التوصيل بنفس اليوم حسب الموقع ماذكر,
2020-04-15 17:26:50,السلام عليكم انا طلبت باقة لامحدود مسبق الدفع تطبيق ماي اس سي الغالب راح يتم توصيلها,
2020-04-15 17:08:51,السلام عليكم انا طالب جوال امس ماي اس سي ولاجاني اي رد ورجعت اسوي طلب ثاني اليوم ونفس الشي واتصل الرقم الموحد اكثر مره مفي اي تجاوب,
2020-04-15 16:50:55,رقمي القديم مقفل وابي كلمة المرور حق تطبيق ماي اس سي ماهوب راضي دخلني دخلت رقمي الجديد رافض,
2020-04-15 15:49:03,ابغى اشتري ايفون xr القاه معروض تطبيق ماي اس سي,
2020-04-15 08:40:42,ماهي خطوات تغيير الشريحة تطبيق ماي اس سي,
2020-04-15 07:01:08,سلام عليكم اس سي امس الصباح طالب ابدل شريحتي وللحين ماحد رد علي او قالي شي وش الحل فقط جاني ع ماي اس سي رقم طلب لاهنتم,
2020-04-15 00:29:29,اطلب ياقوت او اس سي ماي التطبيق,
2020-04-15 00:06:56,طلبت طريق تطبيق ماي اس سي شريحة جديدة مدة التوصيل وهل رحت لاقرب فرع اقدر استلمها,
2020-04-14 22:11:41,السلام عليكم انا ضيعت الرقم السري لتطبيق ماي اس سي وجربت الطرق ولما احط رقم الهويه يقولي انت لديك اسم مستخدم وجرب ايقونه نسيت الرقم السري ومافي فايده,
2020-04-14 21:08:01,السلام عليكم عملت طلب نقل خط لشخص ثاني طريق ماي اس سي ايش المطلوب لان ظهر اشعار يجب نقل الملكية خلال ساعه الحل,
2020-04-14 18:51:48,السلام عليكم طلبت منكم شريحة فايف جي راوتر اللي طريقة ماي اس سي المشكله م وصلني رقم طلب,
2020-04-14 17:53:22,السلام عليكم ايش خطوات تحويل شريحتي الى شريحه الكترونيه تطبيق ماي اس سي,
2020-04-14 16:50:25,سلام عليكم فروعكم مفتوحة ابا اقدم شريحة عشان اقدم ع نت منزلي وتطبيق ماي اس سي مدري معطل وحاولت اقدم التطبيق جنسيتي مالقيتها مسجله السستم,
2020-04-14 16:39:14,مو معقولة موقع ماي اس سي مافية ايفون مخلص ايفون xr ساعة آبل كلها مخلصة يعني خلاص ماراح تجيبو شي,
2020-04-14 16:30:14,وكذالك تطبيق ماي اس سي يستطيع العميل ان يتقدم بشكوى الا الارقام الموجوده التطبيق اردت ان انقل رقم موبايلي الي الاتصالات السعوديه باقة مفوتر ورفض الطلب لوجود مديونيه وتم تحويله الي مسبق الدفع,
2020-04-14 16:02:26,مالقيت تدور ارخص شيء الحرامية كلهم حرامية حرامي بضمير وفيه بدون شوي القاهم مشتركين بخدمة طلبتها يخلونك تلغيها طريق ماي اس سي واذا كلمت قالوا شهور نلغيها العقد مو مهم شف موبايلي عندهم باقة و احسن الاس سي باقة,
2020-04-14 15:37:54,انتم ماتردو ع الاتصال برقم ماي اس سي الرد محصور بمشاكل محدده احنا عندنا البرج خلل يومين,
2020-04-14 14:41:11,للاسف ماي اس سي لايوجد الى الان زين نزلت وحدثت برنامجها ننتظركم لانكم الاقدم والاقوى والافضل,
2020-04-14 11:06:21,اذا شريحتك زين لازم تروح للفرع ويلغون شريحتك ويفعلونه الكترونيًا ( رسوم اصدار شريحة ﷼ ) اما اذا اس سي تطلب ماي اس سي ويجيك مندوب ( مجانًا ) تضيفه لجوالك طريق باركود الاعدادات اعتقد انك تقدر تضيف الى شرايح تشغل بنفس الوقت الا شريحتين,
2020-04-14 10:09:25,ابي احد يتواصل معي مب منطقي خدمة عملاء والرد الآلي صارله اسبوعين يقولي رح ماي اس سي والبرنامج سيء ترى مب المنطق ان القنوات الإلكترونية سيئة عندكم تخلون نستخدمها غصب انا ابي خدمة انتر نت فالبيت واليوم مفروض موعدي وصلني اتصال وقطع تواصل معي احد,
2020-04-14 09:40:34,مو نفس اليوم توصلون انا طالب شريحه امس ومحد جاني تطبيق ماي اس سي,
2020-04-14 08:24:16,اتباع بلاغتي ماي اس سي و مايطلع شي,
2020-04-14 08:15:39,سلام عليكم صباح الخير استفسار اقدر اكنسل ارقام طريق ماي اس سي اللي حصلته ايقاف الشريحه موقتاً وشكرا,
2020-04-13 23:38:55,مو تطبيق ماي اس سي تطبيق اس سي pay الرقم السري للدخول لتطبيق stc pay ناسيه وكلمتكم الرقم حق الدعم الفني مااحد يرد ارجوا الرد,
2020-04-13 22:59:29,عندي مشكله برنامج ماي اس سي مسجلني برقم مو رقمي اساسا وكل ابي استعيد كلمه المرور يقبل ايميل رساله نصيه ولي متواصل لاحياه لمن تنادي طيب كنت افكر اطلع فايبر وجوال عندكم وشريحة وعلى هالخدمه السيئه ابشركم قررت الغي الشرايح اللي عندي,
2020-04-13 22:23:22,انا عندي باسمي رقمين ابغى انقل الرقم ثاني باسم شخص اخر حاولت بتطبيق ماي اس سي ماقدرت ي,
2020-04-13 22:20:58,السلام عليكم انا باسمي رقمين ابغى احول الرقم الثاني باسم شخص اخر قالوا طريق ماي اس سي ماعرفت طريقه ي,
2020-04-13 20:22:45,بصراحة تطبيق ماي اس سي خرافي جدا جدا وخدمات سريعة ارووع برافووو 👏🏻,
2020-04-13 18:17:45,عندي شريحتي ضاعت واريد بدل فاقد الشريحه اللي أملكه با اسمي والتطبيق ماي اس سي ي خل معاي لانه الشريحة ضاعت اطلع بدل فاقد,
2020-04-13 16:09:34,اتتبع طلبي بتطبيق ماي اس سي,
2020-04-13 16:06:24,م حصلتها ب ماي اس سي موجود اعلان,
2020-04-13 15:49:11,المعقول الشحن طريق ماي اس سي يسحبون منك فلوس ولايجيك رصيد واتصل الموظف stc يقول لازم كشف حساب البنك وكشف الحساب اغلى الرصيد🤔,
2020-04-13 12:35:48,تطبيق ماي اس سي الغاء الخدمه ورقم الهاتف,
2020-04-13 10:33:52,اطلب جوال ماي اس سي,
2020-04-13 09:44:13,السلام عليكم طلبت رقم جديد ماي اس سي ياخذ وقت يوصلني الرقم,
2020-04-13 08:40:59,يلتغي رقمي الاساسي يالغالي او مالها علاقه اطلبها ماي اس سي صح,
2020-04-13 05:40:33,السلام عليكم ، ابي اطلب جوال تطبيق ماي اس سي والدفع نقدا ، السوال القدر ادفع طريق الفيزا,
2020-04-13 03:28:09,اقدر افعل الشريحة الذكية تطبيق ماي اس سي,
2020-04-13 00:10:29,السلام عليكم عندي مشكله اسوي تسجيل دخول ع ماي اس سي يجيني رقم التحقق ع رقمي القديم وابي اغير الرقم واحط رقمي الجديد اللي رقمي جوي اعطوني حل,
2020-04-12 22:51:25,اخوي عبدالله دخلت تطبيق ماي اس سي حصلت اي خانة لتغيير الشريحة الى الشريحة الالكترونية,
2020-04-12 22:15:03,لطلب الشريحه الاكترونبه الجديده لحقين الاتصالات السعوديه تدخل تطبيق ماي اس سي تختار - الاداره فوق يسار تلاقي علامه زي شكل الشريحه تختار الاساسي الشريحه بدل شريحتك وهم يبدلونها شرح بالصور👇,
2020-04-12 21:39:45,انا مسجل ف تبيطق ماي اس سي الرقم حقي اتلغى ايش الحححل,
2020-04-12 21:19:49,طريقت طلب الخدمه طريق ماي اس سي,
2020-04-12 21:08:28,للاسف تطبيق ماي اس سي اذا تبي تشتري جهاز وتدفع البرنامج مب موجود الخيار لازم كاش اليوم الموظف ماعرف ايش اسمه ساعدني وجاب الة الدفع المكتب مال اس سي مشكور مفروض يكون الخيار موجود,
2020-04-12 18:54:48,النت ضعيف جدا وقد خسرني شحن ولم يتحسن وقد حاولت إيصال طريق الاتصال فائده وموقع ماي اس سي فائده افيدوني,
2020-04-12 17:21:55,السلام عليكم خدمة اعادة تنشيط الخدمة طريق تطبيق ماي اس سي,
2020-04-12 17:09:48,اخوان ماي اس سي عندي احتاج اغير الرقم اللي لانه مش فعال واحتاج اشتري جوال مو راضي بسبب رقم الجوال احتاج اغيره او احذف المستخدم واسجل مره ثانيه الطريقه,
2020-04-12 14:56:02,"رجال ذبحني هالتطبيق مو راضي يتفعل لان رقمي موبايلي وماعندي رقم stc , يوجد طريقه اخرى لتفعيل ماي اس سي",
2020-04-12 11:53:23,السلام عليكم مساء الخير ياخوي ظيعت الرقم السري ل ماي اس سي اسعفني ولارد خاص,
2020-04-12 11:26:57,السلام عليكم ماهي الخطوات ماي اس سي لطلب تبديل الشريحة القديمة الى الاكترونية,
2020-04-12 10:39:23,السلام عليكم، اقدر أحدث بياناتي اس سي، زيارة الفرع يمكن تحديثها طريق تطبيق ماي اس سي وكيف الطريقة اتمنى افادتي بشكل عاجل,
2020-04-12 10:24:51,السلام عليكم مشكلتي ب اختصار اني نسيت الرقم السري لـ تطبيق ماي اس سي و الايميل اللي مسجل و الرقم اللي يجيني الرقم السري المؤقت ، رقم قديم و ملغي الان م اقدر استفيد الخدمات اللي مقدمة التطبيق مثل الخصومات ع شراء الاجهزة اتمنى توضيح الطريقة لاستعادة الحساب,
2020-04-12 08:06:02,سلام انا عندي دي اس ال تلفون ابي احوله الى الياف بنفس رقم الهاتف اقدر اسويها ماي اس سي وابي الطريقة وشلون يعني ابي الغي المودم واشترك فالألياف,
2020-04-12 07:34:36,اخوي ياليت تردون علي لأني مالقيت احد يرد ماي اس سي,
2020-04-12 04:06:02,اطلع بدل فاقد التطبيق ماي اس سي مو عارفه النظام,
2020-04-12 03:56:23,اخوي ترسل برقيه الكترونيه سوء ماي اس سي او غيره,
2020-04-12 02:56:27,طريقة ترقية مسبقة الدفع الى مدمجة طريق ماي اس سي,
2020-04-12 02:52:06,بمكاني اطلبها ماي اس سي برقم باسمي موجود حاليا,
2020-04-11 20:58:36,ايش معنى الرسالة للتسجيل ماي اس سي,
2020-04-11 20:03:35,انا معي شريحه سوا اطلب ماي اس سي بوست اخذ شريحه ثانيه نفسها,
2020-04-11 18:51:19,طريق تطبيق ماي اس سي,
2020-04-11 18:09:33,السلام عليكم ورحمه الله يااخوان انا عندي مشكله ضعف الإنترنت البيت الان الاسبوع الثاني احاول اتواصل معكم تطبيق ماي اس سي احد يرد علما ان برج الاتصالات لايبعد متر العماره حل لهذه المشكله او نبحث مشغل اخر لخدمه,
2020-04-11 15:03:53,سلام انا عندي دي اس ال تلفون ابي احوله الى الياف بنفس رقم الهاتف اقدر اسويها ماي اس سي وابي الطريقة وشلون يعني ابي الغي المودم واشترك فالألياف,
2020-04-11 14:51:14,تعبت اكلم خدمه العملاء تطبيق ماي اس سي حياه لمن تنادي,
2020-04-10 23:25:04,ماي اس سي,
2020-04-10 23:06:06,تطبيق ماي اس سي 👍 واختر الجوال تبي,
2020-04-10 22:23:04,سهلة حملي تطبيق ماي اس سي وسجلي دخول برقمك حق اس سي واطلبي ويوصلك للبيت صراحة المفروض اس سي يعطوني مبلغ شرحي ذا😂,
2020-04-10 17:20:09,احتاج شريحة بيانات حاولت طريق برنامج ماي اس سي مازبط أتمنى الرد لاني طفرت انا خلاص,
2020-04-10 15:49:19,سلام انا عندي دي اس ال تلفون ابي احوله الى الياف بنفس رقم الهاتف اقدر اسويها ماي اس سي وابي الطريقة وشلون يعني ابي الغي المودم واشترك فالألياف,
2020-04-10 10:02:16,ماي اس سي ادخلي شحن رصيد ودخلي رقم لبطاقه حقت صرافه وتجيش,
2020-04-10 08:00:27,انا حولت اليوم الصباح وفي اقل نصف ساعه وصلو الشريحه لين باب البيت تطلب طريق تطبيق ماي اس سي,
2020-04-10 00:41:03,اطلع فواتيري السابقه ماي اس سي وين ابحث,
2020-04-09 18:41:47,شركة stcماترد الاستفسارات خلال التطبيق ماي اس سي اثق بالتعامل معها,
2020-04-09 18:13:39,سلام عليكم ابغى اشتري جوال ماي اس سي اجهزتكم الايفون فيس تايم او,
2020-04-09 16:31:21,النت عندي عطلان اسبوع وانا اتصل وارسل ماي اس سي رد اجابه اذا خدمه افصلوا النت حرام ادفع فاتوره,
2020-04-09 16:26:50,ابي احول فلوس ماي اس سي الى حسابي البنكي رافض ميف اسوي,
2020-04-09 12:54:23,كلام قدام المتابعين حلو وف الخاص نزل ماي اس سي وشغله,
2020-04-09 12:34:11,الخاص يحولني ع ماي اس سي بدون فايده,
2020-04-09 11:18:22,ابغي ألغي مفتاح الابلود دخلت بالتطبيق ماي اس سي نفع للالغاء وارسلت الخاص جميع التفاصيل نفع وخدمة العملاء عبارة رد الي يبعدك التحدث الموظف وش الحل,
2020-04-09 06:44:26,ي غالي مااقدر ادخل ع ماي اس سي لان الشريحه ضايعه يحتاج رمز دخول,
2020-04-09 06:43:00,توقفت خدمة النت للالياف فجاة و رفعت طلب طريق ماي اس سي المفاجاة بان المشكلة ستحل خلال ساعة يعني يومين بدون نت,
2020-04-09 06:28:40,تخش ماي اس سي وبعدها اللي بالصورتين,
2020-04-09 01:41:08,طيب فين تروح ماي اس سي اي خيار اروحه واطلب شرحك مو واضح ارجعي اكتبي بوضوح يرحملي امك,
2020-04-09 01:36:06,طيب ابي بدل فاقد ماي اس سي,
2020-04-09 01:34:41,طيب انا ابي اطلب بدل فاقد ماي اس سي وارسلتلكم الخاص قلتو الرقم مرتبط مدري ايش ولاني الحين جالس الجوال بدون رقم وارسلكم وانا ابي منكم اطلب بدل فاقد تطبيق ماي stc,
2020-04-08 19:37:19,السلام عليكم اخوي يوم ادخل المتجر طريق ماي اس سي ماتظهر الاجهزه وين ممكن احصل الاجهزه,
2020-04-08 17:16:55,الان اسبوع طالب جهاز بيتي فايف جي الجهاز ماي اس سي وصل رفعنا شكوى ومر عليها ايّام صار شي رفعت ملاحظه صار شي رفعت ملاحظه ثانيه صار شي جهة أخرى نرفع ع سوء الخدمه وع عدم الرد ب الشكوى التابعه,
2020-04-08 12:55:43,ماعندهم الاهلي او ماي اس سي اجباري,
2020-04-08 12:01:33,قولوا امين الله لايوفقكم يارب ، ادق ابي خدمة العملاء يقول تطبيق ماي اس سي مو بالاول خل يجيني ع الاقل ع الاقل جي عشان اقدر ادخل التطبيق واتصفحه كلمة تصفكم باختصار ( نصابين ) جعل ذنب الطلاب برقبتكم اللي تعقدوا ضعف النت والدعم الفاشل,
2020-04-08 10:36:05,الحين شلون اعرف الشريحة تجدد حدثت ماي اس سي عرفت احد يعرف ياعيال 🤦🏻‍♂️,
2020-04-08 01:03:10,صحيح الدوادمي فقط بالجوازات اممم حل ثاني صلح الشريحه او بدل فاقد طريق تطبيق ماي اس سي يجيبونها,
2020-04-07 23:11:03,طيب احصل مفوتر واذا طلبت ماي اس سي يقول لاتستطيع,
2020-04-07 22:54:46,السلام عليكم عندي رقم زين اريد نقله الى اس سي حاولت طريق ماي اس سي مو راضي يزبط,
2020-04-07 22:40:29,اطلبي انتي اي ماركت وسجلي عنوانهم والله يكتب الاجر العامله تقدرين تشحنين جوالك طريق ماي اس سي اذا شريحتك اتصالات سعوديه او اشتري بطاقه ونقليها الرقم حلول والدوله متعاونه ماحرمتنا الله يساعدهم ويقويهم,
2020-04-07 22:13:45,ماي اس سي,
2020-04-07 18:22:57,عم طريق ماي اس سي تدخلي الشرايح سويتها اليوم وجابوها خلال نص ساعه,
2020-04-07 17:05:55,احاول ارقي الباقه يوم فايده ماي اس سي,
2020-04-07 16:59:49,مرحبا ابغى اشترك بخدمة فايبر لبيتي وطلبو مني اطلب ماي اس سي وانا ناسيه الباس وورد واطلب اعادة تعيين وللاسف مايرسل الكود,
2020-04-07 15:48:59,اخوان Stc قامو بمراسلتي طريق رقم يبدأ ب وانا مانتهبت انه مصيدة ماطلعت الفاتورة الثابتة زادت ريال جهد فتحت ماي اس سي طلع عندي مضاف خدمات المحتوى شيء انا والله ماطلبته وقبلها بالهاتف الثابت ريال الرقم الموحد الحل معهم,
2020-04-07 12:30:36,جداً فرق بينه وبين ماي اس سي تفاصيل استهلاك مدة الانتهاء,
2020-04-07 11:15:14,تطبيق ماي اس سي حقهم يوصل,
2020-04-07 10:44:51,جربي نفس تطبيق الشريحة اذا زين تطبيق زين واذا سوا ماي اس سي,
2020-04-07 08:45:58,ان نتكم تعبان صراحة برنامج ماي اس سي افضل شي سويتوه مريح جدا وفادني كثير,
