date,Tweet,Label,label
2020-09-01 10:26:44,تحويل تطبيق ماي اس سي مو ساند,,
2020-09-01 09:58:59,تطبيق ماي اس سي خدمه البرقيات شيكي اذا تضبط معك لان معي ضبطت 😁,,
2020-08-31 20:52:41,لاسف سبق طلبت جهاز آيفون قبل شهرين ولم يتم توصيله و استلامه واليوم طلبت شريحه وتطبيق ماي اس سي يعتذر الموقع المحدد مغطى رغم اني لاابعد عشره كيلو وعند الاتصال الرقم خدمة الاتصال بفلوس وبعد انتضار أغلق الخط الرسول الموقع نرفق الصور,,
2020-08-31 12:06:26,السلام عليكم عندي شريحة بيانات باسمي وبجدد الباقة دخلت تطبيق ماي اس سي أحصلها,,
2020-08-31 11:18:38,طريق تطبيق البنك اذا كان راجحي ماي اس سي,,
2020-08-31 11:17:37,تطبيقات كثيره ماي اس سي و لايك كارد وغيرها,,
2020-08-31 11:17:22,ماي اس سي,,
2020-08-31 10:16:06,بی تی اس اولین و تنها ترین اکت کره ای هستند که در چهار مراسم بزرگ اهدای جوایز آمریکا اجرا کردن😌✌ : اوتوکه سنگکه بچ😌✌ و بیستمین پرفکت آل کیل توی کره مدت ده دوز متوالی در رتبه آیتونز آمریکا دید یو سی مای بگ ناموصا😂✌,,
2020-08-31 04:48:21,تطبيق ماي اس سي يعمل يومين مالحل,,
2020-08-30 23:46:55,تطبيق ماي اس سي مشكلة يرفض الدخول ايش الحل,,
2020-08-30 23:03:02,عندكم قسيمات خصم للمشتريات بمتجر ماي اس سي,,
2020-08-30 21:11:35,السلام عليكم رقمي شحن وابي احوله مفوتر دخلت ماي اس سي وقال وثق طريق ابشر ودخلت وطلع لايمكن اتمام العملية,,
2020-08-30 20:33:01,تطبيق ماي اس سي ، موجودة خدمة البرقيات وسهلة جداً رقم جوالك مباشرة ويوصلك الرد بنفس التطبيق،أمن وسهل وابتعدو المواقع المشبوهة,,
2020-08-30 15:58:06,سلام اخوي انا مافتح تطبيقكم ماي اس سي يطلعني احذفه وارجعه نفس مشكله لدرجه حملته بجوالي ثاني وصارت نفس مشكله للعلم رقمي اما ارقامي ثانيه يشتغل برنامج عادي,,
2020-08-30 13:04:51,تعرفون شلون اشترك بنتفلكس طريق ماي اس سي,,
2020-08-30 07:51:00,السلام عليكم باسوي بلاغ لعطل الانترنت ولما باسجل ماي اس سي يرضى لان جوالي موبايلي الحل,,
2020-08-29 21:12:42,عروض ايش الان عندي طلبات ماي اس سي والمندوب معي واصل للموقع ورفض يقول النت تعطل,,
2020-08-29 19:40:21,تطبيق ماي اس سي يومين مايخش الخدمات,,
2020-08-29 18:37:06,تطبيق ماي اس سي يومين اذا فتحته يطلع وش الحل,,
2020-08-29 17:38:32,السلام عليكم اخوان محاولة الدخول طريق تطبيق ماي اس سي لطلب باقة نت يرفض الدخول ماهو الحل جزاكم الله خيرا,,
2020-08-29 14:46:43,كويك نت مفوتر نقاط تطبيق ماي اس سي,,
2020-08-28 23:50:56,السلام عليكم كويك نت مفوتر لديه نقاط الاقيه ماي اس سي,,
2020-08-28 17:41:06,تطبيق ماي اس سي مشكلة حذفته ورجعت ثبته اكثر مره مافي فايدة #,,
2020-08-28 12:59:24,تطبيق ماي اس سي ادا فتحته يطلعني وش الحل,,
2020-08-28 11:52:12,الامر التطبيق ماي اس سي يعمل يومين,,
2020-08-28 09:42:30,عندي طلب توصيل جوال شاريه تطبيق ماي اس سي و الان استلم الجهاز والمندوب مقفل جواله,,
2020-08-28 06:20:06,الله لايوفقكم شوفوا حل رصيدي طار حسبي الله عليكم ي نصابين الحين ريال واذا جيت بدخل ماي اس سي يرفض اتوقع انكم مفعلين ايزي نت وباي حق تفعلون هالخدمه وانا ماطلبت وتسحبون مني ولكم الحين نص يوم تصرفوني سيتم الرد وانتم نصابين تردون اكثر شي الجنس الناعم,,
2020-08-28 05:30:25,تطبيق ماي اس سي عطل رافض يشتغل وش المشكله,,
2020-08-27 22:51:35,ماي اس سي يفتح وسقف مباشر وتجي رسالة مسكلة وسوف تعالج قريبا يوم كامل مارضي يفتح معي,,
2020-08-27 22:33:44,تطبيق ماي اس سي تطبيق اس سي باي حملهم وسجل بياناتك فيهم فكرة تطبيق اس سي باي تقدر تشتري بمحلات كثير وتحول فلوس نفس حسابك البنكي وتبين معك نقطه عندك,,
2020-08-27 22:04:18,السلام عليكم نسيت كلمه السر حق تطبيق ماي اس سي ابي اخش يرفض,,
2020-08-27 20:04:15,طيب ليش لازم يكون الرقم بسمك ماي اس سي علماً انه بسم اخي,,
2020-08-27 19:59:02,استخدم تطبيق ماى اس سي,,
2020-08-27 16:49:25,طيب سؤال ثاني ، ليش التسجيل ب ماي اس سي صاير صعب جدا ولاهو قاعد يضبط معي,,
2020-08-26 20:25:12,ي جماعه اطلّع رقم جديد تطبيق ماي اس سي🙂,,
2020-08-26 20:14:08,يوصل رمز التحقق واساساً ماعندي شبكه قبل شوي وانا ارسل لتطبيق ماي اس سي يوصل رمز التحقق لانه ماعندي شبكه اساساً ابي اعرف المشكله تحبها بسرعه ادخل ع مدرستي😭,,
2020-08-26 17:28:19,وباقي تكذبون ماي اس سي ماعندي شي الشي الثاني الرسايل الخاصة محد يستجيب,,
2020-08-26 11:30:28,شوف تطبيق ماي اس سي,,
2020-08-25 23:38:22,جميل نجرب طريقة الالغاء بنفس ماي اس سي او لازم اتصال,,
2020-08-25 10:44:46,اذا شريحتك اس سي مايقبل يرسل الا برنامج ماي اس سي شابك شبكه زين اهم شي شبكه تفتح البرنامج,,
2020-08-25 10:18:55,برنامج ماي اس سي,,
2020-08-25 09:40:17,ياخوان اطلب جوال برنامج ماي اس سي ويتم يقول الموقع المطلوب معطى استفسار سمحتم,,
2020-08-24 23:42:50,معنا الا ماحصل سنين واحنا نطالب الاتصالات بتحسين الخدمه حياة تنادي ،،، جميع خدماتك طريق ماي اس سي والحقيقة عكس مايقولون ،، اهم شي جمع المال وخدمه سيئه جدا جدا اقل وضعناها,,
2020-08-24 20:22:09,خلال برنامج ماي اس سي خدمات محدودة وكلام محدد تصبح عندكم ملاحظات العملاء مهمه,,
2020-08-24 18:26:05,سلام عليكم صارلي يومين نفس حاله واسوي تنشيط لنت تطبيق ماي اس سي فايده,,
2020-08-24 13:09:25,ان محملهن التطبيقات ( تباعد/ توكلنا /تطمن /موعد/صحتي ) كانت تطبيق واحد مثل ابشر كان الناس حملوها تطبيقات تشتت ومتداخله كان التطبيق واحد ويشتغل النت مجاني لجميع الشبكات مثل التطبيقات الخاصه بشركات الاتصالات ماي اس سي كان نجحت,,
2020-08-24 09:51:12,نسيت كلمه السر حق ماي اس سي,,
2020-08-23 01:00:15,السلام عليكم اواجه مشكله تسجيل الدخول لتطبيق ماي اس سي احاول استعاده الرقم السري يستجيب,,
2020-08-22 21:20:43,تحميل تطبيق my stc ksa “ ماي اس سي السعودية ” التطبيق الرسمي لـ خدمات ومزايا شركة الاتصالات السعودية,,
2020-08-22 17:08:07,🇸🇦 مـﻧـــ الخاصــ 📩🖋 طلبت بكرة الصباح وانا الدوام شريحة طريق التطبيق ماي اس سي، يوصل المندوب لان موقع بيتنا مغطى مكتوب,,
2020-08-22 14:16:44,هيئة الاتصالات الاجراءات والشكاوى نرسلها يرد علينا برد آلي رد وهمي وعندما تدخل للموقع ماي اس سي لاتجد منافذ تواصل مسؤول صفحات جرداء اين موضفينكم واين الاهتمام بالموطنين افنوا حياتهم بالصرف عليكم وعلى شركتكم بدون فائده تذكر,,
2020-08-22 13:29:11,السلام عليكم وصلتني الرسالة التوثيق طريق الفروع ماقدر اوثقها خلال ماي اس سي,,
2020-08-22 09:35:05,فواتير مسدده اول ب اول النت مقطوع يومين الان حساب مين ارسل ماي اس سي ولافيه استجابة واتصل يقفل الموظف الخط عطونا حل,,
2020-08-22 08:48:11,عندك طريقتين : الأولى تروح لفرع اس سي وتطلب تحويل وتأخذ الشريحة وانت واقف الطريقة الثانية تحمل تطبيق ماي اس سي وفيه أيقونة ( انقل خطك ل اس سي ) اكمل الخطوات ، واطلب خدمة توصيل ، ويجيك المندوب للبيت خلال يوم بالكثير,,
2020-08-22 00:50:12,تطبيق ماي اس سي,,
2020-08-21 21:07:32,مرحبا ، انا اشتركت نتفيلكس طريق تطبيق ماي اس سي ، بدون دفع رسوم ، السؤال اول شهر مجاني وبعد تاخذون رسوم,,
2020-08-21 12:38:47,السلام عليكم ، تم طلب واي فاي امس ولم يتم التواصل معاي وتطبيق ماي اس سي لايوجد الطلب ضمن الطلبات,,
2020-08-21 06:16:03,تحتاج بياناتي خاص وانا اخر مره رفعت شكوى كان الرد حملي تطبيق ماي اس سي وارفعي بلاغ انا ابغي حل جذري لمشكله الشبكه المتقطعه مو اسبوعين شكاوي والحجه لان الكيبل بعيذ عندالبيت النت يوصلك ضعيف صراحه كلام مقنع ✋🏻 راجع الخاص بياناتي شهور تتكرر معكم,,
2020-08-20 21:41:02,انا عندي تطبيق ماي اس سي شريحة نت مفتوح شهر تطبيق شركة اس سي تقريبا يعني عروضكم ممتازة جدا وسعركم يابلاش,,
2020-08-20 15:00:04,ماي اس سي,,
2020-08-20 10:52:27,رقم جوالي ماي اس سي دخل طقاف تحويل وتحط الرقم,,
2020-08-19 11:07:23,تم حذف تطبيق ماي اس سي للاسف مستمرة معاكم سنتين باقة سوا بوست ب ريال والحين الضريبة والمقابل زفت اتصال مفتوح داخل الشبكة جيجا انترنت وتواصل اجتماعي مفتوح والحين اخذت شريحة ياقوت… تكملة,,
2020-08-19 09:52:31,الا كلامه صحيح اعرف شخص دخل ابوه اليمن وقصة الكفيل يسوي طلب كذب يقدر اي شخص يسوي طلب شرط يكون شريحتك مفوتر لانها طريق ماي اس سي انا توني مسوي طلب للوالد ومنتظر الرد وزارة الداخليه,,
